candidate_id,job_id,role,location,source,stage,stage_entered_at,diversity_flag
971,1013,PM,Remote,LinkedIn,Phone Screen,2024-07-15,0
971,1013,PM,Remote,LinkedIn,Hiring Manager,2024-07-29,1
971,1013,PM,Remote,LinkedIn,Onsite,2024-08-06,0
972,1013,SWE II,Austin,LinkedIn,Applied,2024-09-03,0
972,1013,SWE II,Austin,LinkedIn,Phone Screen,2024-09-13,0
972,1013,SWE II,Austin,LinkedIn,Hiring Manager,2024-09-05,1
973,1013,Designer,Seattle,LinkedIn,Applied,2024-08-04,1
973,1013,Designer,Seattle,LinkedIn,Phone Screen,2024-08-13,1
974,1013,Data Analyst,Austin,Career Site,Applied,2024-09-03,0
974,1013,Data Analyst,Austin,Career Site,Phone Screen,2024-09-05,0
975,1013,SWE I,New York,Campus,Applied,2024-06-14,1
975,1013,SWE I,New York,Campus,Phone Screen,2024-06-18,0
976,1013,SWE II,Menlo Park,Referral,Applied,2024-06-09,0
976,1013,SWE II,Menlo Park,Referral,Phone Screen,2024-06-14,0
976,1013,SWE II,Menlo Park,Referral,Hiring Manager,2024-06-25,0
977,1013,Data Analyst,New York,Agency,Applied,2024-06-23,1
977,1013,Data Analyst,New York,Agency,Phone Screen,2024-07-02,1
977,1013,Data Analyst,New York,Agency,Hiring Manager,2024-07-05,1
977,1013,Data Analyst,New York,Agency,Onsite,2024-06-26,1
978,1013,Designer,Remote,Agency,Applied,2024-08-26,0
979,1013,Data Analyst,Remote,Campus,Applied,2024-05-28,1
979,1013,Data Analyst,Remote,Campus,Phone Screen,2024-06-07,1
980,1013,PM,New York,Referral,Applied,2024-05-21,0
980,1013,PM,New York,Referral,Phone Screen,2024-05-22,0
980,1013,PM,New York,Referral,Hiring Manager,2024-05-29,1
981,1013,Designer,Remote,Referral,Applied,2024-06-10,1
981,1013,Designer,Remote,Referral,Phone Screen,2024-06-13,1
982,1013,Data Analyst,New York,Referral,Applied,2024-08-08,1
982,1013,Data Analyst,New York,Referral,Phone Screen,2024-08-14,0
983,1013,PM,Austin,Campus,Applied,2024-08-24,0
984,1013,Data Analyst,Seattle,Referral,Applied,2024-06-22,0
985,1013,PM,Austin,Referral,Applied,2024-07-16,1
985,1013,PM,Austin,Referral,Phone Screen,2024-07-24,1
986,1013,Data Analyst,New York,Career Site,Applied,2024-06-10,1
986,1013,Data Analyst,New York,Career Site,Phone Screen,2024-06-12,1
986,1013,Data Analyst,New York,Career Site,Hiring Manager,2024-06-24,0
987,1013,SWE I,Austin,Referral,Applied,2024-07-02,0
987,1013,SWE I,Austin,Referral,Phone Screen,2024-07-06,1
987,1013,SWE I,Austin,Referral,Hiring Manager,2024-07-16,1
988,1013,Data Analyst,Menlo Park,Campus,Applied,2024-07-03,0
988,1013,Data Analyst,Menlo Park,Campus,Phone Screen,2024-07-09,0
988,1013,Data Analyst,Menlo Park,Campus,Hiring Manager,2024-07-05,1
989,1013,Data Analyst,New York,Agency,Applied,2024-07-03,0
990,1013,SWE II,Remote,Referral,Applied,2024-08-01,0
990,1013,SWE II,Remote,Referral,Phone Screen,2024-08-02,1
990,1013,SWE II,Remote,Referral,Hiring Manager,2024-08-05,0
990,1013,SWE II,Remote,Referral,Onsite,2024-08-16,0
991,1013,Data Analyst,Austin,Agency,Applied,2024-08-30,0
991,1013,Data Analyst,Austin,Agency,Phone Screen,2024-08-31,1
992,1013,Data Analyst,Remote,Campus,Applied,2024-08-02,0
992,1013,Data Analyst,Remote,Campus,Phone Screen,2024-08-12,1
993,1013,SWE II,Remote,Referral,Applied,2024-06-30,1
993,1013,SWE II,Remote,Referral,Phone Screen,2024-07-03,0
994,1013,SWE II,New York,Agency,Applied,2024-05-14,0
995,1013,SWE I,Menlo Park,Referral,Applied,2024-07-23,1
995,1013,SWE I,Menlo Park,Referral,Phone Screen,2024-07-29,0
995,1013,SWE I,Menlo Park,Referral,Hiring Manager,2024-08-12,1
996,1013,PM,Menlo Park,LinkedIn,Applied,2024-06-18,0
996,1013,PM,Menlo Park,LinkedIn,Phone Screen,2024-06-26,0
996,1013,PM,Menlo Park,LinkedIn,Hiring Manager,2024-07-08,0
996,1013,PM,Menlo Park,LinkedIn,Onsite,2024-07-03,1
997,1013,PM,Seattle,Agency,Applied,2024-08-07,1
997,1013,PM,Seattle,Agency,Phone Screen,2024-08-08,0
997,1013,PM,Seattle,Agency,Hiring Manager,2024-08-25,0
997,1013,PM,Seattle,Agency,Onsite,2024-09-03,1
997,1013,PM,Seattle,Agency,Offer,2024-09-04,1
998,1013,SWE I,New York,Career Site,Applied,2024-06-18,0
998,1013,SWE I,New York,Career Site,Phone Screen,2024-06-24,0
999,1013,SWE II,Menlo Park,Agency,Applied,2024-06-16,1
1000,1013,PM,New York,LinkedIn,Applied,2024-08-21,0
1001,1013,SWE II,Seattle,Campus,Applied,2024-05-18,1
1001,1013,SWE II,Seattle,Campus,Phone Screen,2024-05-19,0
1001,1013,SWE II,Seattle,Campus,Hiring Manager,2024-05-20,1
1001,1013,SWE II,Seattle,Campus,Onsite,2024-06-17,0
1001,1013,SWE II,Seattle,Campus,Offer,2024-06-15,1
1002,1013,SWE I,Menlo Park,Referral,Applied,2024-07-04,1
1002,1013,SWE I,Menlo Park,Referral,Phone Screen,2024-07-08,1
1003,1013,Designer,Remote,Career Site,Applied,2024-07-11,1
1003,1013,Designer,Remote,Career Site,Phone Screen,2024-07-12,1
1003,1013,Designer,Remote,Career Site,Hiring Manager,2024-07-19,1
1003,1013,Designer,Remote,Career Site,Onsite,2024-07-26,0
1004,1013,SWE II,Remote,Campus,Applied,2024-08-30,0
1004,1013,SWE II,Remote,Campus,Phone Screen,2024-09-01,0
1005,1013,Designer,New York,Referral,Applied,2024-05-10,0
1005,1013,Designer,New York,Referral,Phone Screen,2024-05-17,0
1005,1013,Designer,New York,Referral,Hiring Manager,2024-05-16,1
1006,1013,PM,Austin,Career Site,Applied,2024-08-16,0
1006,1013,PM,Austin,Career Site,Phone Screen,2024-08-21,0
1006,1013,PM,Austin,Career Site,Hiring Manager,2024-08-24,0
1007,1013,SWE I,Remote,Agency,Applied,2024-06-11,0
1007,1013,SWE I,Remote,Agency,Phone Screen,2024-06-18,1
1007,1013,SWE I,Remote,Agency,Hiring Manager,2024-06-15,0
1008,1013,Designer,Menlo Park,LinkedIn,Applied,2024-07-13,0
1009,1013,Designer,Austin,Referral,Applied,2024-08-27,1
1009,1013,Designer,Austin,Referral,Phone Screen,2024-08-29,1
1010,1013,PM,New York,LinkedIn,Applied,2024-08-11,1
1010,1013,PM,New York,LinkedIn,Phone Screen,2024-08-18,0
1010,1013,PM,New York,LinkedIn,Hiring Manager,2024-08-27,0
1010,1013,PM,New York,LinkedIn,Onsite,2024-08-26,1
1010,1013,PM,New York,LinkedIn,Offer,2024-08-31,0
1011,1013,SWE II,New York,Agency,Applied,2024-06-02,1
1012,1013,SWE II,New York,Agency,Applied,2024-05-12,1
1012,1013,SWE II,New York,Agency,Phone Screen,2024-05-16,1
1012,1013,SWE II,New York,Agency,Hiring Manager,2024-06-01,0
1013,1013,Data Analyst,Austin,LinkedIn,Applied,2024-05-13,1
1014,1013,SWE I,New York,Referral,Applied,2024-08-05,0
1015,1013,PM,Remote,Career Site,Applied,2024-09-02,0
1015,1013,PM,Remote,Career Site,Phone Screen,2024-09-10,1
1015,1013,PM,Remote,Career Site,Hiring Manager,2024-09-06,1
1016,1013,SWE I,Menlo Park,Agency,Applied,2024-05-18,1
1016,1013,SWE I,Menlo Park,Agency,Phone Screen,2024-05-26,0
1017,1013,Data Analyst,Menlo Park,Career Site,Applied,2024-07-05,0
1018,1013,Data Analyst,Remote,Career Site,Applied,2024-07-25,1
1019,1013,SWE I,Remote,Career Site,Applied,2024-05-18,0
1020,1013,SWE II,Seattle,Referral,Applied,2024-06-03,1
1021,1013,Data Analyst,Remote,LinkedIn,Applied,2024-07-02,0
1021,1013,Data Analyst,Remote,LinkedIn,Phone Screen,2024-07-08,1
1022,1013,Designer,Menlo Park,Campus,Applied,2024-08-10,1
1022,1013,Designer,Menlo Park,Campus,Phone Screen,2024-08-18,1
1022,1013,Designer,Menlo Park,Campus,Hiring Manager,2024-08-22,1
1022,1013,Designer,Menlo Park,Campus,Onsite,2024-08-16,1
1022,1013,Designer,Menlo Park,Campus,Offer,2024-09-19,0
1023,1013,Designer,Austin,Referral,Applied,2024-08-30,1
1023,1013,Designer,Austin,Referral,Phone Screen,2024-09-09,1
1023,1013,Designer,Austin,Referral,Hiring Manager,2024-09-11,1
1024,1013,SWE II,Austin,Career Site,Applied,2024-06-24,0
1024,1013,SWE II,Austin,Career Site,Phone Screen,2024-06-25,0
1024,1013,SWE II,Austin,Career Site,Hiring Manager,2024-07-12,0
1024,1013,SWE II,Austin,Career Site,Onsite,2024-07-12,0
1025,1013,PM,Seattle,Campus,Applied,2024-09-05,1
1025,1013,PM,Seattle,Campus,Phone Screen,2024-09-14,1
1025,1013,PM,Seattle,Campus,Hiring Manager,2024-09-09,1
1026,1013,Designer,Menlo Park,Career Site,Applied,2024-05-11,1
1026,1013,Designer,Menlo Park,Career Site,Phone Screen,2024-05-21,1
1026,1013,Designer,Menlo Park,Career Site,Hiring Manager,2024-05-29,1
1026,1013,Designer,Menlo Park,Career Site,Onsite,2024-05-17,1
1026,1013,Designer,Menlo Park,Career Site,Offer,2024-06-20,1
1027,1013,Designer,Austin,LinkedIn,Applied,2024-07-12,0
1027,1013,Designer,Austin,LinkedIn,Phone Screen,2024-07-17,0
1028,1013,Designer,Remote,LinkedIn,Applied,2024-09-07,1
1029,1013,SWE I,New York,Campus,Applied,2024-07-31,0
1029,1013,SWE I,New York,Campus,Phone Screen,2024-08-08,0
1029,1013,SWE I,New York,Campus,Hiring Manager,2024-08-04,1
1030,1013,SWE II,New York,Career Site,Applied,2024-07-12,0
1030,1013,SWE II,New York,Career Site,Phone Screen,2024-07-13,0
1030,1013,SWE II,New York,Career Site,Hiring Manager,2024-08-01,1
1031,1013,Data Analyst,Austin,Referral,Applied,2024-09-01,0
1031,1013,Data Analyst,Austin,Referral,Phone Screen,2024-09-05,0
1031,1013,Data Analyst,Austin,Referral,Hiring Manager,2024-09-19,0
1031,1013,Data Analyst,Austin,Referral,Onsite,2024-09-28,0
1032,1013,PM,Remote,Career Site,Applied,2024-06-23,1
1032,1013,PM,Remote,Career Site,Phone Screen,2024-06-28,1
1032,1013,PM,Remote,Career Site,Hiring Manager,2024-06-29,1
1033,1013,SWE II,Seattle,Agency,Applied,2024-08-13,0
1033,1013,SWE II,Seattle,Agency,Phone Screen,2024-08-22,0
1034,1013,SWE II,New York,Career Site,Applied,2024-09-04,0
1034,1013,SWE II,New York,Career Site,Phone Screen,2024-09-09,0
1034,1013,SWE II,New York,Career Site,Hiring Manager,2024-09-06,1
1035,1013,Designer,Austin,Campus,Applied,2024-05-14,1
1035,1013,Designer,Austin,Campus,Phone Screen,2024-05-19,0
1035,1013,Designer,Austin,Campus,Hiring Manager,2024-05-24,1
1036,1013,SWE I,Menlo Park,Career Site,Applied,2024-06-07,0
1036,1013,SWE I,Menlo Park,Career Site,Phone Screen,2024-06-08,0
1037,1013,Data Analyst,New York,Referral,Applied,2024-07-29,1
1038,1013,SWE II,Seattle,LinkedIn,Applied,2024-07-06,0
1038,1013,SWE II,Seattle,LinkedIn,Phone Screen,2024-07-16,1
1039,1013,PM,Remote,Campus,Applied,2024-07-22,0
1039,1013,PM,Remote,Campus,Phone Screen,2024-08-01,0
1039,1013,PM,Remote,Campus,Hiring Manager,2024-08-07,1
1039,1013,PM,Remote,Campus,Onsite,2024-08-12,0
1039,1013,PM,Remote,Campus,Offer,2024-07-26,0
1040,1013,PM,Menlo Park,Agency,Applied,2024-06-17,1
1040,1013,PM,Menlo Park,Agency,Phone Screen,2024-06-20,1
1041,1013,Designer,Seattle,LinkedIn,Applied,2024-09-06,1
1041,1013,Designer,Seattle,LinkedIn,Phone Screen,2024-09-12,1
1042,1013,PM,Seattle,Referral,Applied,2024-08-29,0
1043,1013,Data Analyst,Menlo Park,LinkedIn,Applied,2024-07-29,1
1044,1014,PM,Seattle,Campus,Applied,2024-05-03,0
1044,1014,PM,Seattle,Campus,Phone Screen,2024-05-10,0
1044,1014,PM,Seattle,Campus,Hiring Manager,2024-05-15,0
1044,1014,PM,Seattle,Campus,Onsite,2024-05-18,1
1044,1014,PM,Seattle,Campus,Offer,2024-05-19,1
1045,1014,SWE I,Remote,LinkedIn,Applied,2024-03-14,1
1046,1014,SWE I,Remote,Career Site,Applied,2024-05-24,1
1046,1014,SWE I,Remote,Career Site,Phone Screen,2024-05-28,0
1047,1014,PM,Seattle,Campus,Applied,2024-04-05,1
1047,1014,PM,Seattle,Campus,Phone Screen,2024-04-15,1
1047,1014,PM,Seattle,Campus,Hiring Manager,2024-04-23,0
1048,1014,SWE II,Austin,Career Site,Applied,2024-06-04,0
1049,1014,Data Analyst,New York,Campus,Applied,2024-06-17,0
1050,1014,SWE I,Menlo Park,Agency,Applied,2024-05-12,0
1050,1014,SWE I,Menlo Park,Agency,Phone Screen,2024-05-18,0
1050,1014,SWE I,Menlo Park,Agency,Hiring Manager,2024-05-14,0
1051,1014,Data Analyst,New York,Campus,Applied,2024-03-12,0
1051,1014,Data Analyst,New York,Campus,Phone Screen,2024-03-16,1
1051,1014,Data Analyst,New York,Campus,Hiring Manager,2024-03-22,0
1051,1014,Data Analyst,New York,Campus,Onsite,2024-03-15,0
1052,1014,SWE I,Austin,Career Site,Applied,2024-05-08,0
1052,1014,SWE I,Austin,Career Site,Phone Screen,2024-05-14,0
1053,1014,PM,Seattle,LinkedIn,Applied,2024-04-13,0
1053,1014,PM,Seattle,LinkedIn,Phone Screen,2024-04-21,0
1053,1014,PM,Seattle,LinkedIn,Hiring Manager,2024-04-25,1
1053,1014,PM,Seattle,LinkedIn,Onsite,2024-05-10,1
1054,1014,PM,Menlo Park,Agency,Applied,2024-04-02,0
1054,1014,PM,Menlo Park,Agency,Phone Screen,2024-04-04,0
1055,1014,SWE II,Remote,Referral,Applied,2024-06-07,0
1055,1014,SWE II,Remote,Referral,Phone Screen,2024-06-11,1
1055,1014,SWE II,Remote,Referral,Hiring Manager,2024-06-25,0
1055,1014,SWE II,Remote,Referral,Onsite,2024-06-10,0
1055,1014,SWE II,Remote,Referral,Offer,2024-07-09,1
1055,1014,SWE II,Remote,Referral,Hired,2024-06-27,1
1056,1014,PM,Remote,LinkedIn,Applied,2024-05-31,1
1057,1014,SWE II,Seattle,Agency,Applied,2024-03-21,0
1057,1014,SWE II,Seattle,Agency,Phone Screen,2024-03-25,1
1058,1014,Data Analyst,Seattle,LinkedIn,Applied,2024-03-29,1
1058,1014,Data Analyst,Seattle,LinkedIn,Phone Screen,2024-04-08,0
1059,1014,Data Analyst,Remote,Agency,Applied,2024-05-10,0
1060,1014,SWE II,Seattle,LinkedIn,Applied,2024-04-30,1
1061,1014,Designer,Seattle,Campus,Applied,2024-06-15,1
1061,1014,Designer,Seattle,Campus,Phone Screen,2024-06-18,0
1061,1014,Designer,Seattle,Campus,Hiring Manager,2024-07-05,0
1062,1014,Designer,Seattle,Agency,Applied,2024-05-26,1
1062,1014,Designer,Seattle,Agency,Phone Screen,2024-05-28,0
1062,1014,Designer,Seattle,Agency,Hiring Manager,2024-06-01,0
1063,1014,SWE I,Menlo Park,Referral,Applied,2024-04-15,0
1064,1014,PM,Seattle,Agency,Applied,2024-06-09,0
1064,1014,PM,Seattle,Agency,Phone Screen,2024-06-17,0
1065,1014,Designer,Seattle,Campus,Applied,2024-04-07,1
1066,1014,Data Analyst,Remote,Agency,Applied,2024-03-23,1
1066,1014,Data Analyst,Remote,Agency,Phone Screen,2024-03-31,1
1066,1014,Data Analyst,Remote,Agency,Hiring Manager,2024-04-06,1
1066,1014,Data Analyst,Remote,Agency,Onsite,2024-04-16,1
1067,1014,Data Analyst,Remote,Agency,Applied,2024-03-23,1
1067,1014,Data Analyst,Remote,Agency,Phone Screen,2024-03-27,1
1067,1014,Data Analyst,Remote,Agency,Hiring Manager,2024-03-27,0
1068,1014,SWE II,Seattle,Career Site,Applied,2024-05-01,0
1068,1014,SWE II,Seattle,Career Site,Phone Screen,2024-05-05,0
1068,1014,SWE II,Seattle,Career Site,Hiring Manager,2024-05-11,1
1068,1014,SWE II,Seattle,Career Site,Onsite,2024-05-31,1
1069,1014,Designer,Seattle,Referral,Applied,2024-04-26,0
1069,1014,Designer,Seattle,Referral,Phone Screen,2024-04-30,1
1069,1014,Designer,Seattle,Referral,Hiring Manager,2024-05-12,0
1070,1014,SWE I,Remote,Career Site,Applied,2024-03-28,1
1070,1014,SWE I,Remote,Career Site,Phone Screen,2024-04-01,1
1070,1014,SWE I,Remote,Career Site,Hiring Manager,2024-04-05,0
1071,1014,SWE I,Austin,LinkedIn,Applied,2024-06-18,1
1071,1014,SWE I,Austin,LinkedIn,Phone Screen,2024-06-28,0
1071,1014,SWE I,Austin,LinkedIn,Hiring Manager,2024-07-04,0
1071,1014,SWE I,Austin,LinkedIn,Onsite,2024-06-24,1
1071,1014,SWE I,Austin,LinkedIn,Offer,2024-06-30,0
1071,1014,SWE I,Austin,LinkedIn,Hired,2024-07-18,1
1072,1014,SWE II,Seattle,Agency,Applied,2024-03-31,0
1072,1014,SWE II,Seattle,Agency,Phone Screen,2024-04-03,0
1073,1014,Data Analyst,Remote,Career Site,Applied,2024-04-08,1
1073,1014,Data Analyst,Remote,Career Site,Phone Screen,2024-04-10,0
1073,1014,Data Analyst,Remote,Career Site,Hiring Manager,2024-04-16,0
1073,1014,Data Analyst,Remote,Career Site,Onsite,2024-05-02,0
1074,1014,SWE II,Austin,Career Site,Applied,2024-06-30,0
1074,1014,SWE II,Austin,Career Site,Phone Screen,2024-07-08,0
1075,1014,Designer,Seattle,Agency,Applied,2024-05-04,0
1075,1014,Designer,Seattle,Agency,Phone Screen,2024-05-14,1
1076,1014,Data Analyst,Austin,Career Site,Applied,2024-05-30,1
1076,1014,Data Analyst,Austin,Career Site,Phone Screen,2024-06-04,1
1076,1014,Data Analyst,Austin,Career Site,Hiring Manager,2024-06-19,1
1077,1014,PM,Menlo Park,Agency,Applied,2024-03-07,1
1077,1014,PM,Menlo Park,Agency,Phone Screen,2024-03-09,0
1077,1014,PM,Menlo Park,Agency,Hiring Manager,2024-03-21,0
1077,1014,PM,Menlo Park,Agency,Onsite,2024-04-06,1
1078,1014,SWE II,Remote,Referral,Applied,2024-04-11,1
1078,1014,SWE II,Remote,Referral,Phone Screen,2024-04-15,1
1078,1014,SWE II,Remote,Referral,Hiring Manager,2024-04-13,1
1079,1014,SWE II,Austin,Agency,Applied,2024-04-24,0
1079,1014,SWE II,Austin,Agency,Phone Screen,2024-05-01,0
1080,1014,PM,Menlo Park,Career Site,Applied,2024-06-10,0
1080,1014,PM,Menlo Park,Career Site,Phone Screen,2024-06-18,1
1080,1014,PM,Menlo Park,Career Site,Hiring Manager,2024-06-28,0
1080,1014,PM,Menlo Park,Career Site,Onsite,2024-06-28,1
1080,1014,PM,Menlo Park,Career Site,Offer,2024-07-08,0
1081,1014,Designer,Menlo Park,Agency,Applied,2024-04-18,0
1081,1014,Designer,Menlo Park,Agency,Phone Screen,2024-04-19,1
1081,1014,Designer,Menlo Park,Agency,Hiring Manager,2024-04-24,0
1082,1014,Data Analyst,Austin,Campus,Applied,2024-05-01,0
1082,1014,Data Analyst,Austin,Campus,Phone Screen,2024-05-05,0
1083,1014,Designer,Menlo Park,Agency,Applied,2024-06-04,0
1084,1014,Data Analyst,Menlo Park,Referral,Applied,2024-04-09,1
1085,1014,Data Analyst,Remote,Referral,Applied,2024-03-12,0
1085,1014,Data Analyst,Remote,Referral,Phone Screen,2024-03-17,1
1085,1014,Data Analyst,Remote,Referral,Hiring Manager,2024-03-30,0
1086,1014,Data Analyst,Remote,Career Site,Applied,2024-05-22,1
1087,1014,PM,Seattle,Agency,Applied,2024-06-08,1
1087,1014,PM,Seattle,Agency,Phone Screen,2024-06-14,1
1088,1014,SWE II,Menlo Park,Agency,Applied,2024-04-10,1
1088,1014,SWE II,Menlo Park,Agency,Phone Screen,2024-04-19,0
1088,1014,SWE II,Menlo Park,Agency,Hiring Manager,2024-04-22,0
1088,1014,SWE II,Menlo Park,Agency,Onsite,2024-04-28,0
1088,1014,SWE II,Menlo Park,Agency,Offer,2024-04-26,0
1088,1014,SWE II,Menlo Park,Agency,Hired,2024-05-20,0
1089,1014,Data Analyst,New York,Agency,Applied,2024-05-08,0
1089,1014,Data Analyst,New York,Agency,Phone Screen,2024-05-12,1
1089,1014,Data Analyst,New York,Agency,Hiring Manager,2024-05-20,0
1089,1014,Data Analyst,New York,Agency,Onsite,2024-05-23,1
1090,1014,Data Analyst,Remote,Referral,Applied,2024-04-11,1
1090,1014,Data Analyst,Remote,Referral,Phone Screen,2024-04-18,1
1090,1014,Data Analyst,Remote,Referral,Hiring Manager,2024-04-27,0
1091,1014,PM,New York,Referral,Applied,2024-06-03,1
1091,1014,PM,New York,Referral,Phone Screen,2024-06-11,1
1091,1014,PM,New York,Referral,Hiring Manager,2024-06-21,0
1092,1014,SWE I,Remote,LinkedIn,Applied,2024-06-08,1
1092,1014,SWE I,Remote,LinkedIn,Phone Screen,2024-06-14,1
1093,1014,SWE I,New York,Career Site,Applied,2024-05-07,0
1094,1014,PM,Austin,Campus,Applied,2024-04-09,1
1094,1014,PM,Austin,Campus,Phone Screen,2024-04-17,1
1095,1014,Data Analyst,Remote,Career Site,Applied,2024-06-30,0
1095,1014,Data Analyst,Remote,Career Site,Phone Screen,2024-07-03,1
1095,1014,Data Analyst,Remote,Career Site,Hiring Manager,2024-07-04,1
1095,1014,Data Analyst,Remote,Career Site,Onsite,2024-07-24,1
1095,1014,Data Analyst,Remote,Career Site,Offer,2024-08-09,0
1096,1014,PM,Seattle,Referral,Applied,2024-03-09,0
1096,1014,PM,Seattle,Referral,Phone Screen,2024-03-17,1
1096,1014,PM,Seattle,Referral,Hiring Manager,2024-03-21,0
1096,1014,PM,Seattle,Referral,Onsite,2024-03-18,0
1097,1014,Data Analyst,Seattle,Referral,Applied,2024-05-28,0
1097,1014,Data Analyst,Seattle,Referral,Phone Screen,2024-06-07,0
1097,1014,Data Analyst,Seattle,Referral,Hiring Manager,2024-06-13,0
1097,1014,Data Analyst,Seattle,Referral,Onsite,2024-06-18,0
1097,1014,Data Analyst,Seattle,Referral,Offer,2024-06-09,0
1098,1014,Data Analyst,Austin,Career Site,Applied,2024-06-26,0
1099,1014,Data Analyst,Austin,Agency,Applied,2024-03-17,1
1099,1014,Data Analyst,Austin,Agency,Phone Screen,2024-03-27,1
1100,1014,PM,New York,Agency,Applied,2024-05-07,0
1100,1014,PM,New York,Agency,Phone Screen,2024-05-08,1
1100,1014,PM,New York,Agency,Hiring Manager,2024-05-23,1
1101,1014,Designer,Seattle,Agency,Applied,2024-05-03,0
1101,1014,Designer,Seattle,Agency,Phone Screen,2024-05-12,0
1101,1014,Designer,Seattle,Agency,Hiring Manager,2024-05-09,1
1101,1014,Designer,Seattle,Agency,Onsite,2024-06-02,1
1102,1014,SWE II,Menlo Park,LinkedIn,Applied,2024-04-22,1
1102,1014,SWE II,Menlo Park,LinkedIn,Phone Screen,2024-04-26,1
1102,1014,SWE II,Menlo Park,LinkedIn,Hiring Manager,2024-04-26,0
1103,1014,PM,New York,Referral,Applied,2024-03-24,0
1103,1014,PM,New York,Referral,Phone Screen,2024-04-02,1
1104,1014,PM,Menlo Park,Referral,Applied,2024-03-25,0
1105,1014,Data Analyst,Menlo Park,Campus,Applied,2024-03-07,1
1105,1014,Data Analyst,Menlo Park,Campus,Phone Screen,2024-03-12,1
1105,1014,Data Analyst,Menlo Park,Campus,Hiring Manager,2024-03-13,1
1105,1014,Data Analyst,Menlo Park,Campus,Onsite,2024-03-22,0
1106,1014,Data Analyst,Menlo Park,Career Site,Applied,2024-04-17,0
1107,1014,PM,New York,Campus,Applied,2024-04-22,1
1107,1014,PM,New York,Campus,Phone Screen,2024-04-29,1
1107,1014,PM,New York,Campus,Hiring Manager,2024-04-24,0
1107,1014,PM,New York,Campus,Onsite,2024-05-07,0
1107,1014,PM,New York,Campus,Offer,2024-05-20,0
1108,1014,SWE I,New York,Referral,Applied,2024-05-05,0
1109,1014,Designer,Menlo Park,LinkedIn,Applied,2024-04-05,0
1109,1014,Designer,Menlo Park,LinkedIn,Phone Screen,2024-04-09,1
1110,1014,SWE I,Seattle,Career Site,Applied,2024-04-24,0
1111,1014,PM,Austin,LinkedIn,Applied,2024-04-28,1
1112,1014,Data Analyst,Menlo Park,Agency,Applied,2024-03-03,1
1113,1014,PM,Austin,Career Site,Applied,2024-04-25,1
1114,1014,PM,New York,LinkedIn,Applied,2024-05-25,0
1114,1014,PM,New York,LinkedIn,Phone Screen,2024-05-26,1
1115,1014,Data Analyst,Austin,Referral,Applied,2024-04-04,1
1115,1014,Data Analyst,Austin,Referral,Phone Screen,2024-04-06,0
1116,1014,Data Analyst,Austin,Campus,Applied,2024-03-18,0
1116,1014,Data Analyst,Austin,Campus,Phone Screen,2024-03-26,0
1116,1014,Data Analyst,Austin,Campus,Hiring Manager,2024-04-03,0
